Drink_ID,Name,Ingredients
5214,Italian Limoncello,1793;2045;2081;2206;
5215,Lemon Lift,1982;2085;
5216,Sorrento Café,2044;2085;2161;2211;
5217,Lemon Highlander,2085;2107;2110;
5218,Pink Cello,2045;2085;2101;
5219,Lady Cello,1811;2033;2085;2153;2206;
5220,Cokello,1904;1943;2085;2163;
5221,Bloody Biker,1745;1787;1987;2040;2045;2058;
5222,V's With Sauce,1745;1987;2045;
5223,Real Pisser,1928;2031;2191;2206;
5224,Caucasian,1855;1969;2045;2156;
5225,Club Tropix,1751;1765;1811;1825;1942;1990;2026;
5226,Bloody Mary Jolly style,1745;1789;1801;1860;1917;1987;2045;2050;2058;
5227,Rainbow Brew,1765;1942;1990;2038;2045;2101;2174;
5228,Kentucky Wildcat,1791;1838;1851;1995;2071;2200;
5229,Neon Voodoo,1928;2045;2190;
5230,Presidential Margarita,1787;1921;2088;2191;
5231,Blue Thrill,2026;2153;
5232,Apple Pie Shot #3,1861;1876;1896;2104;
5233,Avocado Daiquiri,1787;1915;1943;2014;2156;
5234,Winter Parker,1787;1811;1876;1894;1990;2020;2104;2156;
5235,Blue Light Special,1990;2026;2045;2178;
5236,Lächler,1838;2071;2153;
5237,Bloody Coochie,1942;1995;2045;2170;2174;
5238,Choad,1797;2191;
5239,Cockroach,1994;2110;
5240,Reality Twist,2026;2104;
5241,Guillotine,1843;1927;1999;
5242,Royal Peaches and Cream,1884;1911;2007;2051;2088;2156;
5243,Cioccolato e cocco,1784;1884;1988;2062;2197;
5244,Roffsing,1886;1915;2036;2045;2156;2161;
5245,Cinnamon Caramel Apple,1844;2053;2054;
5246,Taste of Winter,1845;2019;2041;2208;
5247,Holy Doodle,1736;1994;2033;2156;
5248,Creamsicle #3,1790;2044;2174;2206;
5249,Kameleon,1814;1879;1990;2026;2174;
5250,Multi-coloured Smurf,1735;1916;1972;2045;2156;2174;
5251,Side Kick,2062;2088;2105;2163;
5252,Flügel,2156;2192;2213;
5253,Swamp Juice,1800;2026;2045;2174;
5254,Negroni - Zimbabwe Style,2055;2056;2105;2112;
5255,Linfield's Spare Part Punch,1751;1943;2038;2045;2104;2156;2170;2174;
5256,John Daly,1731;1890;1942;2041;2156;
5257,Y2K shot,1791;1994;
5258,Southern Harmony,1751;1851;1940;2071;2163;
5259,Kumoniwannalaya,1942;1990;2105;
5260,Maurizio's Dream,1787;2035;2156;2190;2206;
5261,Chambrite,1783;2045;2052;
5262,Raspberry Truffle,1783;1988;1994;2045;2062;
5263,Red Eyed Hell,1745;1814;1942;2045;
5264,A Goodnight Kiss,2024;2056;2095;2206;
5265,Coffee Nudge,1921;1969;2161;2211;2216;
5266,Yellow Bellied Sap Sucker,1758;1915;2095;
5267,Jackbull,1851;1915;2156;2213;
5268,Doucet devil,1739;2071;2104;
5269,Shellshock,1780;1789;1860;2050;2121;2153;
5270,Blue Bohemian,1758;1870;2026;2033;2174;
5271,Strawberry Starburst,1731;1894;1980;
5272,Tom's Rum Runner,1811;1903;1943;1956;1990;2116;2156;2174;
5273,Absolut Tooch,1783;1848;1942;1990;2071;2101;2191;
5274,Clousseau,1812;1994;2045;
5275,Passionate Kiss,1783;1990;2038;2071;
5276,Abe's Tropical Night in Hell,1811;1953;1956;2045;
5277,Dudley's Damnation,1959;2045;2052;2068;
5278,Unicorn,1875;1921;1988;1994;1999;2045;2088;
5279,Pouce Coupe Puddle,1934;1999;2038;
5280,Jealous Queen,1780;1835;1942;2045;
5281,Dungeon Punch,1761;1781;2038;2045;2174;
5282,Green Gulf,1744;1765;2105;2153;
5283,Dog Biscuit,1751;1861;1999;2005;
5284,The Postman,1811;1814;1848;2101;2156;2174;
5285,Berry Buster,1783;2094;2101;2156;
5286,Keith Jackson,1940;2038;2052;2071;2104;
5287,Captain's Spiced Cider,2053;2064;2156;
5288,Electric Marcucci,1750;2003;2026;2052;
5289,Milk Tooth,1756;1851;1940;1990;2062;
5290,Soul Taker,2045;2104;2191;
5291,Croc Punch,1739;1768;1875;1915;2045;2052;
5292,Liquid Nitrogen,2087;2156;2204;
5293,Pascal,1875;1952;1988;
5294,Teresa's Dream Shake,1988;1994;2134;2156;
5295,Brain Damage,1837;2045;2105;
5296,Salty Balls,1780;1875;2045;2133;2174;
5297,Cafe' Joy,1765;1896;1999;2211;
5298,Tubboocki,1961;2204;2208;
5299,Smurf on the Rag,1811;2026;2038;2161;
5300,Canteloupe Dizzy,1859;1875;2038;2045;2156;
5301,Pillow Mint,1771;1994;2167;
5302,Apricot Brandy Sour,1960;2153;2156;2174;
5303,Blue Ed,1995;2026;2071;2104;2156;
5304,Alien Nipple,1843;1875;1999;
5305,Italian Nut,1765;1811;2104;2174;
5306,Raspberry Swirl,1783;2007;2045;2104;
5307,Italian Stinger,1921;2208;
5308,Mountain Cider High,1928;2045;2053;2156;
5309,Stinky Weasel,1814;2153;2191;2206;
5310,T-52,1994;2044;2134;
5311,Green Alien,1875;1929;2052;2153;2172;
5312,Alabama Slammer #2,2071;2097;2104;2174;
5313,Girlie Martini,1817;1905;2024;2045;
5314,Amarita,2104;2128;2156;
5315,Patagonian Black Bush,1930;1995;2009;
5316,Gangreen,1744;1837;1999;
5317,Irish Highball,1771;1812;2156;
5318,Summer Fling,1999;2026;2156;
5319,Green Coconut,1765;1875;1995;2151;
5320,Green Eyed Blonde,1956;1999;2003;
5321,Beach Bum,1955;2052;2174;
5322,Yoda,1769;1875;1995;2026;2045;2156;
5323,Jackson 5,1995;2033;2045;2101;2104;
5324,Watermelon Crawl # 2,1928;2003;2045;
5325,Kinda Tasty,1811;2045;2053;
5326,Army Green,1837;1844;2191;
5327,Bye Bye Bahamas,1826;1956;2170;
5328,Red Hurricane,1955;2101;2191;
5329,Betty Paige,1825;1976;2105;2137;
5330,The Big Robowski,1838;1844;1851;2071;2104;2116;
5331,Slammin' Sammy,1942;2104;2144;2174;
5332,Pink Russian,1988;1994;2045;2134;
5333,Nagel Nectar,1843;1988;2156;
5334,The Colombian,1732;1994;2104;
5335,Alpine Sprite,2052;2193;
5336,The Bartman,1763;1928;2033;
5337,The Jumpin' Black Jack,1851;1903;
5338,The Dangerous Dave,1784;1990;2191;
5339,Strawberry Stripper,1894;2151;2174;
5340,Grapes of Wrath,1904;1990;2026;2045;2101;2145;
5341,Blue Dragon,1807;2026;
5342,Meiner,2055;2056;2105;2174;
5343,Voodoo Lady,1732;1942;2153;
5344,Slugger's Delight,1814;1932;
5345,Gailwarning,1848;2052;2153;
5346,Chambord Kamikaze,1783;1787;1929;1942;2094;2156;
5347,Vesper #2,1817;2045;2105;2163;
5348,Mandarin Crush,1807;2125;2156;
5349,Sabra,1807;1953;
5350,Scotch Toddy,1979;2081;2107;2127;
5351,Irish Cream Home Made #2,1766;1921;1989;2016;2045;2148;2175;
5352,Crushed Orange,1807;1929;2088;2156;
5353,Flying Squirrel,1929;1931;1942;1995;2156;2174;
5354,Flying Teetsie Fly,1758;1942;1995;2105;2156;
5355,Half & Half,1823;2171;
5356,Slippery Eggs,1843;1935;1999;2156;
5357,Liquid Rocher,1790;1896;2062;
5358,Strawberry Dream,1894;1990;2007;2076;2116;2151;2156;
5359,Florida Pina Colada,1990;2007;2116;2151;2156;2174;2197;
5360,Trogg's Nog,1935;2044;2062;2156;
5361,Mojambo Punch,1951;1990;2012;2045;2055;2145;2170;2197;
5362,B-69,1994;1999;2044;2045;2104;
5363,Brian Sinnott Family Punch - Leaded,1731;1761;1761;1812;1871;2024;2045;2081;2156;2174;2206;
5364,Brian Sinnott Family Punch - Unleaded,1731;1761;1761;1812;2081;2156;2174;2206;
5365,Vaughn Purple Haze,2001;2045;2101;
5366,Dirk Diggler,1837;2168;
5367,Hakkespett,1797;2088;
5368,Conga Line,1739;1811;1855;2104;2129;
5369,Orange Bomb,1855;1999;2090;2129;
5370,La Cafe,1855;2045;2086;2090;
5371,Czech Collaborator,1844;1870;
5372,Strawberry Blonde,1838;1908;2045;2151;
5373,Chill Out Shock (C.O.S),1843;1933;
5374,Red Melon,1811;1980;2038;2045;2052;
5375,Sweet Solution,1731;2156;2174;2191;
5376,Rip Griffin,1825;2156;2174;2193;
5377,Whistling Gypsy,1944;1999;2045;
5378,Sweet Surrender,1821;2024;2174;
5379,Baltic Murder Mystery,1751;1848;2202;
5380,Jack Voigt,1739;2064;2104;
5381,Tequila Twilight,2101;2145;2191;
5382,Patatús,1811;2078;2104;2165;2174;
5383,Beakers Blue,1940;1942;1955;2026;2052;
5384,Irish Cup O' Joe,1999;2016;2211;
5385,Duke's Nightmare,1851;2046;
5386,Lemonade Lush,1940;1942;2153;2191;
5387,Hyper-Active Apple,1893;1933;1988;2178;
5388,Crooked Golf Cart,1787;2033;2101;2104;
5389,Creamy Crispy Crunch,1896;1988;2062;
5390,Green Beaver,1744;1999;2062;
5391,Cinco de Rob-o,1812;1940;1942;2156;2191;
5392,Fox Poison,1811;1848;1915;2026;2052;
5393,Black Rose Bacardi,1904;1929;2033;2156;
5394,Passoa Sweet Dreams,1811;1814;1886;1990;2044;
5395,Cran-Razz,2101;2156;2164;
5396,Irish Griep,1838;1995;2026;2156;
5397,Chocolate Valentine,2020;2120;2151;2172;2216;
5398,Captain Climer,1999;2064;2168;
5399,Mussolini,1837;1844;2204;
5400,666,1851;2191;2204;
5401,Raspberry Trouffle,1783;2104;2151;
5402,Southern Frost,1812;2071;2101;2156;
5403,Flyin' Hawaiian,1875;1990;2033;2052;
5404,Seattle Smog,1875;2026;2051;2101;2174;
5405,Irish Cactus,2191;2209;
5406,Hawaiian Volcano,1848;2044;2071;2097;2174;
5407,Nicolalas,1807;1886;2156;2174;
5408,Mexican Cherry,1976;2191;
5409,Winter Breeze,1985;1988;2062;2209;
5410,The Graduate,1990;2071;2104;
5411,Ash Blonde,1762;2088;2112;
5412,Nolan,1765;2105;2174;
5413,Santa Fe,1751;1787;1942;2191;
5414,Rum Runner #2,1811;1814;1903;1915;1956;2048;
5415,Captain Morgan's Steamy Applecolada Dream,1769;2053;2064;2197;
5416,Watercolour,1950;1990;2026;2051;
5417,Mean Green Machine,1848;1875;1915;1942;
5418,The Original Margarita,2088;2153;2191;
5419,Black Cactus,1859;1903;2191;
5420,Black Wolf,1797;1860;1996;
5421,Jack Rose,1811;2152;2153;
5451,Kona Village Mai Tai,1754;1895;1940;1943;1990;2116;2156;
5452,Southern Hospitality,1906;2053;2071;2138;
5453,Carolina Dream,1784;1915;1954;1990;2033;2044;2206;
5454,3rd Wheel,1967;2044;
5455,The Head,2033;2038;2101;2156;
5456,Tropical Martini,1765;2104;
5457,Johnny K8,1758;1811;1942;2026;2105;
5458,Mistolin,2045;2101;2174;
5459,Chocolate Martini #3,1825;1953;2120;
5460,5:00 PM,1979;1988;2088;2116;
5461,African Lullaby,1734;1742;1749;1988;2156;
5462,Spic,1811;2052;2191;
5463,Dell Boy,1851;1940;2052;2088;
5464,Ultra-Marine,2024;2026;
5465,Blavod Martini,1741;2031;2112;
5466,Russian Cream,1770;1969;2045;2209;
5467,The Mummy,1859;1942;2045;2153;2156;
5468,Daiquiri #2,1915;1943;2206;
5469,Neon Nightmare,1765;1875;1990;2026;
5470,Cruz Azul (Blue Cross),1814;1874;1955;2026;2041;
5471,Orange Margarita,1915;1942;2174;2191;
5472,Nerds,1731;1875;2026;
5473,Super Smoothy,1802;2064;2076;2156;2212;
5474,Toby's Special,1771;1994;2161;2211;
5475,Butterballs,1843;1969;
5476,3001,1758;1915;2026;2045;2052;2156;2212;
5477,Red Hot Lover,1748;1811;2038;2045;2174;
5478,Bold Gold Monkey,1754;1811;1848;2174;
5479,Creamy Grasshopper,1744;2007;2062;
5480,Ginger Swing,1812;2026;
5481,Fuzzy Pierced Navel,2038;2174;2191;
5482,The Sweating Monk,1995;2026;2071;2104;2137;
5483,The Valentine,1783;1953;1994;2045;
5484,Lennart #2,1787;1812;1983;2156;
5485,The Berserker,1990;2104;
5486,Electric Smurf,1765;1990;2026;2052;
5487,The Bianca Pop,2104;2197;
5488,Campesina,1787;2191;2206;
5489,Greenland,1818;2026;2045;2104;
5490,Cable Guide,1736;1856;2045;
5491,Mexican Killer,1929;1931;2051;
5492,Penguin,1956;2026;2045;2052;2188;
5493,Frozen Girl Scout,1744;1988;2007;
5494,LeFreak,1843;1988;2104;2156;
5495,Candy Apple #2,1843;2104;2190;
5496,Homewrecker,1837;1875;2101;2191;
5497,Orange Bliss,2044;2164;2174;
5498,Troutie,1751;1807;2133;
5499,Sugar Kick,1811;1940;1942;1990;2052;2101;2174;
5500,American Pie,1751;1811;1940;2026;2045;
5501,Frangeilico Float,1896;1988;2007;2016;2062;
5502,Buttery Nipple with a Cherry Kiss,1843;1976;1999;
5503,Peach Tart,1915;2038;
5504,Pirate Float,2005;2064;2120;2151;
5505,Strawberry Fields,1754;2076;2174;2206;
5506,Mint Martini,1759;1934;2105;
5507,Kahlua Butterball,1843;1988;1994;
5508,Stiff Pounder,1837;2121;
5509,Green Ferrit,2026;2149;
5510,El Floridita,1811;1915;1943;2062;2112;
5511,Hemingway Daiquiri,1905;1915;1943;2133;
5512,White Russian #2,2045;2062;2151;
5513,Blueberry Daiquiri,1871;1915;1972;2086;
5514,Masala Chai #2,1858;1883;1979;1988;2081;2138;2206;
5515,Fish House Punch,1821;1921;2081;2116;2153;2206;
5516,Frisco,2080;2153;2179;
5517,Maiden's Prayer #2,1943;2088;2105;2153;
5518,Milk Punch,1749;1978;1988;2086;2116;
5519,Petit Zinc,2031;2045;2088;2112;2174;
5520,Picon Limon,1929;1947;2172;2202;
5521,Far East,1847;1875;2153;
5522,Skinhead Paramedic,1732;1771;1847;2045;2117;
5523,The Drink Without a Name,1936;2045;2088;2124;
5524,Duncan MacLeod,1847;1904;2107;2206;
5525,Boku's Blend,1761;1847;2045;2081;2156;2206;
5526,Blackula,1741;2184;
5527,Y2K Shot #2,1783;1848;1875;
5528,Lusty Lisa,2026;2038;2045;
5529,Hunter Mountain,1896;1999;2045;
5530,Shag by the shore,1741;1875;2038;2101;2174;
5531,Chocolate Covered Cherries,1811;1994;1999;
5532,Pink n' Tart,1811;1915;2033;2153;
5533,Bankers Doom,1875;1981;2045;2156;2172;
5534,The Spiff,1781;2073;2104;2156;
5535,Seduction on the Rocks,1843;2117;2174;
5536,Lime Chu-Hai,1847;1929;2172;
5537,A Dixon Thing,2097;2104;
5538,Crackhouse,1865;2101;
5539,Chambord Royale,1783;1990;2045;2101;
5540,Apricot Breeze,1758;1991;2045;2156;
5541,Schwimmer,1837;1843;1994;1999;2204;
5542,Splurge,2045;2060;2153;2206;
5543,Big Booty Shake,1906;1988;2007;2071;
5544,Green Voodoo,1765;1940;1942;2003;2052;
5545,Banana Russian,1739;1855;2120;2156;
5546,Bird of Paradise,1811;2045;2156;2174;
5547,Coconut Pie,1765;1988;1994;
5548,Haus Special,1865;2101;2145;2156;
5549,The Usual,2045;2112;2156;2163;
5550,Guapo,1843;1994;1999;2211;
5551,Homemade Southern Comfort,1954;1978;2123;2206;
5552,Mandarine Summertime,1811;2105;2129;2156;2174;
5553,Mandarine Passion,2084;2105;2129;2156;
5554,Napotonic,1758;2129;
5555,Mandarine Bourbon,1978;2129;
5556,Imperial Moka,1732;2129;2206;2211;
5557,Midori Green Russian,1875;2045;2151;
5558,Midori Sour,1875;1940;
5559,Midori Mimosa,1875;1940;2024;
5560,Delicias de la Habana,1743;1875;2026;2033;2126;2156;
5561,Crocodile Cooler,1751;1875;1940;1942;2045;
5562,Orange Kiss,2045;2052;2150;
5563,Tropical Heat,1765;2105;2150;
5564,Orancio Royal,2024;2150;
5565,Black and Blue,1741;2026;
5566,Asphalt Road,1741;1929;2209;
5567,Ario Bomb,1741;1811;1838;
5568,Dirty Mop,1741;1886;2026;2101;2174;
5569,Bellini,1954;2024;
5570,Bombay Bellini,1913;2024;
5571,Hummingbird #2,1802;1820;1944;1988;2156;2215;
5572,RumBubble,1859;1927;1942;2033;
5573,Tahitian Treat,1955;2052;2101;2104;2156;
5574,The Seminole,1811;1844;
5575,Amaretto Stone Sweet,1751;2063;2104;2156;2174;
5576,Kurant Collins,1859;1965;2094;2153;
5577,Tampico,1758;2056;2088;2153;
5578,Pink Ranger,1990;2045;2051;2101;2197;
5579,After Eighteen,1934;1994;2106;
5580,Absolute Heaven,1807;1990;2101;2156;
5581,Swervin Mervin,1811;1875;1942;1990;2033;2045;2105;2156;2174;
5582,Flaming Ale,1811;1812;1875;1942;2045;
5583,Wonder Woman,1875;1990;2038;2101;2174;
5584,Montana Tornado,1751;1851;2045;2105;2191;
5585,The Equator,1811;1871;2038;
5586,Fluorescent Dream,1731;2088;2104;2156;
5587,The Army John,1787;1942;2071;2156;2174;
5588,Tropical Lullaby,1765;1843;1990;1999;
5589,Kentucky Hot Tub,1860;2026;2088;2200;
5590,Hot Scott,1861;1994;
5591,Pink Fizzy,1980;2052;
5592,Italian Surfer,1765;1990;2104;2156;
5593,Hybris,1915;1960;2052;2088;2133;
5594,Nutty Belgian,1896;2045;2194;
5595,Double Chocolate,1786;2062;2194;
5596,Arctic Kiss,2024;2045;
5597,Long Beach,1942;1995;2033;2045;2101;2105;2191;
5598,French Cosmopolitan,1811;1915;1940;2041;2044;2101;
5599,Jager Vacation,1837;1990;2102;
5600,Four Twenty,2032;2045;2052;
5601,Mudskipper,1812;2016;2105;
5602,Liquid Bubble Gum,1838;2038;2045;
5603,Pumpkin pie (tavern style),1844;1994;1999;2138;
5604,Irish Pirate,1876;2064;
5605,Southern Bound Meteor,1814;1825;1844;2071;
5606,A Little Green Man From Mars,1837;1874;2031;
5607,Buried Under An Avalanche,1874;2087;2156;
5608,Equity's Darling,1739;1990;2156;
5609,Sweet Candy Apple,1811;1875;1995;2071;2104;
5610,The Admiral's Passion,1886;2052;2156;2174;
5611,Black and Blue #2,1865;2026;2045;
5612,Warsaw Waffle,2013;2045;
5613,Liquid Snickers,1770;1896;2209;2216;
5614,Straight Jacket,1886;1927;2156;2174;
5615,Up all night,1837;2213;
5616,Devil's Advocate,1811;1942;1955;1995;2101;
5617,Raspberry Long Island Ice Tea,1783;1940;1942;2033;2045;2105;2191;
5618,Sneaky Wesley,1942;1994;1999;2106;
5619,Butter Nut Scotch,1843;2104;2107;
5620,Scottalian,1811;1942;2104;2107;2153;2174;
5621,Tirade,1942;2064;2191;
5622,Pineapple Cocktail,1811;1859;1943;1990;2153;
5623,Fluffy Duck,1751;1840;2062;2156;
5624,Monk's Butt,1843;1896;1988;2216;
5625,Johnny on the beach,1841;2045;2055;2156;2174;
5626,Monkey La La,1784;1855;1994;2007;2045;
5627,Russian Sunset,1811;1942;1995;2045;
5628,Ultimate Mudslide,1802;1945;1988;1994;1999;2045;2151;2156;
5629,Fire Fly,1811;2045;2133;
5630,Monkey in a tree,1739;1765;1811;1875;1990;
5631,The Event Horizon,1988;2007;2045;2193;
5632,My Johnson is Ten Inches Long,1765;1875;1940;2001;2101;
5633,Sloughdriver,1741;2174;
5634,Whiting Sunset,1811;2045;2174;2191;
5635,Breath Stealer,1791;1797;1814;
5636,Sid Vicious,1750;1835;1987;2105;2112;
5637,Roxy Special,1807;1915;1995;2041;2052;
5638,Orange Crisis,1811;1942;1943;1960;2038;2151;
5639,White Ape,1999;2039;2138;2161;
5640,Screaming Blue Viking,1791;1874;2026;
5641,S.O.B.,1732;2088;2163;2206;
5642,Blister,1814;1961;1990;2026;2174;
5643,Under Current,1783;1995;2026;2052;2086;2094;
5644,Vernal Equinox,1942;2044;2059;
5645,Autumnal Equinox,2044;2059;2104;
5646,Shamrock Juice,2026;2033;2045;2105;2174;2191;
5647,The Emily Weir,1731;2038;2045;2156;2178;
5648,Johanna,1807;1929;2101;
5649,The Sabino Special,1765;1811;1875;2038;2174;
5650,Gingervitas,1812;1817;2041;2156;
5651,Chocolate Honeybee,1953;2069;
5652,Vanilla Creamsicle,1942;1985;1988;2062;
5653,Simple Charm,1732;1994;2104;2138;2151;
5654,Island Jack,1765;1851;1904;1940;1956;1990;
5655,Green Creeper,1765;1848;1875;
5656,Tequila Screwdriver,2174;2191;
5657,A Little Dinghy,1765;1990;2101;2174;2197;
5658,Alex Chi-Chi,1784;1990;2045;2088;
5659,Alebrije,1811;1990;2033;2045;2104;2105;2156;2174;2191;
5660,Acapulco Twister,1780;1789;1860;1955;2050;2156;2163;2221;
5661,Acapulcos malibu,1765;1856;2156;
5662,Cheshire Cat,2038;2064;2156;2174;
5663,Lake George Iced Tea,1942;1990;2033;2045;2105;2191;2205;
5664,Aggie Banana,1802;1843;1988;2007;2156;
5665,Ball Of Fun,1942;1955;2041;2156;2170;
5666,Yuppidoo,1790;1855;1994;2208;2209;
5667,Dea Lea,1790;1848;2104;2146;
5668,Hummingbird,1739;1802;1944;2033;2076;2126;2156;
5669,Freddie's Naughty Neopolitan,1994;2062;2134;
5670,George & Ginger,1805;1812;
5671,Poire Fantastic,1968;2052;
5672,Irish Coffee,1771;1867;1884;2211;
5673,Sweet Dreams,1765;1809;1945;2039;2138;2161;
5674,Nord-Norsk Depresjon,1862;1915;2052;2088;2105;
5675,Royal Bill,1968;2024;2055;
5676,Summit County Suicide,1888;2052;2174;2186;2191;
5677,Love Game,1811;1886;2006;2156;2174;
5678,Southwest Cooler,1990;2101;2186;
5679,Romulan Ale #3,1763;2045;2186;
5680,Pink Pitch,1811;1952;1988;2045;
5681,Nurse,1848;1952;2156;2168;
5682,Pearl Necklace #2,1843;1994;2215;
5683,Red Horn,1826;2149;
5684,Magic Punch,1794;1856;2045;2122;2156;
5685,Flageln,2004;2213;
5686,Tropical Pear Fizz,1751;1826;1956;1968;2177;
5687,The Lindy,1837;2060;
5688,Cherry Bomber,1751;1940;2004;2045;2071;2097;2104;
5689,Chocolate Orgasm,1933;1994;2004;2106;
5690,Glitch,1856;2026;2045;2153;
5691,Jaguar,1997;2045;2052;
5692,Suburban Warhead,1731;1927;2045;2191;2221;
5693,Italian Soda,1812;2120;2156;
5694,Tiajuana Carbomb,1754;2221;
5695,Screaming Chocolate Monkey,1765;1988;1997;2016;
5696,Cloudy Day,1787;1931;2221;
5697,Sexy Blue Eyed Boy,2007;2026;2045;2062;2156;2215;
5698,Batman,2105;2156;2214;
5699,Big Bad Voodoo Kooler,1765;1826;1875;1990;2172;2174;
5700,Blue Whip,2026;2052;2055;2156;2164;2174;
5701,Oasis,1765;1828;2151;2153;2154;
5702,Cranberry Tart,2156;2174;2192;
5703,Double Brit,2105;2107;
5704,Kansas City Ice Water #2,1751;2105;2217;
5705,Dr. Dye's Revenge,1812;1851;1995;2071;2101;2162;2164;2174;
5706,Dickel & Dew,1805;1928;2156;
5707,South Beach Martini,1915;2041;2088;2124;2156;2164;
5708,Prickly Pear,2186;2191;
5709,Headhunter,1734;1814;1915;2064;2121;2122;2153;2174;
5710,Madonna,1751;2004;2031;
5711,Tangerine Dream,1944;2129;2151;2156;
5712,Evil Corona,1787;2041;2221;
5713,From Russia with Love,1751;2101;2217;
5714,Vesper,1762;2045;2105;
5715,Beach Sunday,1783;1787;1923;2101;
5716,Caribbean Milk,1765;1887;1988;2006;2156;
5717,Little Beer,1952;2151;
5718,Raspberry Sex,1751;2101;2217;
5719,Sweet Summer,1812;2101;2163;2217;
5720,Ginny's Slammin' Goddess,1783;2038;2133;2156;2174;2217;
5721,Ginny's Slammin' Goddess #2,1783;1950;2038;2133;2156;2174;2217;
5722,Mexican Hillbilly,1851;2221;
5723,Chocolate Raspberry Martini,2062;2217;
5724,Hairy Jerry,2116;2122;2156;
5725,Blue Marlin,1826;1940;2026;2156;2174;
5726,Pimp,1837;2156;2214;
5727,Smoked Martini,2045;2107;2163;
5728,The Vibrator,1783;2101;2164;2174;2217;
5729,Mandarin Delight,1758;1787;1807;
5730,Becky's Bomber,2101;2156;2164;2217;
5731,Adios Motherfucker #3,1940;1943;2026;2045;2052;2105;2191;
5732,Jungle Juice #3,1990;1995;2038;2101;2104;2164;2174;2218;
5733,Papaya Driver,2033;2122;
5734,Jamaican Green Sunrise,1957;2026;2033;2156;2174;
5735,On My Ass,1814;1851;2004;2031;2105;
5736,Stoli Around the World,1811;1923;1990;2101;2164;2217;2218;
5737,Raspberry Russian,1988;1994;2156;2217;
5738,Liquid Sex,1809;2042;2045;
5739,Nightboat to Brasil,1795;1915;2006;2088;
5740,Jens Special,1955;2052;2213;
5741,Nightboat to Recife,1795;1915;1942;2006;
5742,Walk the Plank,1751;1765;1781;1826;2064;2156;
5743,Orange Lion,1807;2051;2174;
5744,Key Lime Shooter,1855;1871;1929;1940;1952;
5745,Otter Pop #2,1751;1765;1811;1875;1940;1955;2026;2120;
5746,The Mormon Surprise,1812;2045;2145;
5747,Colorado Coolaid,1751;2045;2071;2097;2101;2104;2174;
5748,Cherry Godet,1908;2194;
5749,Adios Motherfucker (A.M.F.),1751;1995;2026;2033;2045;2105;2191;
5750,Strawberry Dream #2,1751;2104;2156;2218;
5751,Blue Eye,1940;2026;2045;2214;
5752,S2C3,1807;1811;1812;1929;2101;
5753,Stoned,1837;1968;2188;2214;
5754,Raw Sewage #2,1811;1826;1990;2026;2045;2174;
5755,Lyndy,1807;2101;2156;
5756,The Ricky Martini,1807;1929;1941;2088;2101;
5757,BMW #2,1765;1999;2062;
5758,Tap that Ass,1732;1967;1967;2101;2172;
5759,Flaming Giraffe,1814;1843;1994;
5760,Cactus Juice,1940;2104;2191;
5761,Octapussy,1769;1942;1995;2097;2104;2156;2174;
5762,Summer Splash,1942;2003;2074;2170;
5763,Absolutly Screwed,1807;2174;
5764,Razzberi Kazi,1811;1940;1942;2217;
5765,Stoli Fruit Cocktail,1751;1811;1923;1990;2156;2164;2174;2217;2218;
5766,Green Weenie,2128;2221;
5767,The Twister,1780;1789;1860;1955;2050;2163;2221;
5768,James D,1788;1955;2052;
5769,Liqiud Mintaero,1875;1934;1988;1994;2062;2156;
5770,Amenie Mama,2104;2179;
5771,Mexican Clit,2153;2191;
5772,Superjuice,1758;1915;2045;2105;2156;2174;
5773,Melon Tonic,1758;1875;2045;2153;
5774,Tropical Waters,2003;2026;2052;2156;
5775,915 Special,1943;1990;2084;2116;
5776,Midnight Oil,1837;2104;
5777,Malibu Snapper,1765;1799;
5778,Poontang,1942;2045;2166;
5779,Kryptonite,1814;1844;1874;1875;
5780,BLT,1890;1955;
5781,Blue Monkey,1990;2026;2174;2197;
5782,Carolina Kamikaze,1915;1942;2026;2045;
5783,The Lady in Red,1811;2038;2045;2193;
